time,47-x,47-y,47-z,46-x,46-y,46-z,41-x,41-y,41-z,55-x,55-y,55-z,49-x,49-y,49-z,27-x,27-y,27-z,43-x,43-y,43-z,51-x,51-y,51-z,38-x,38-y,38-z,52-x,52-y,52-z,44-x,44-y,44-z,42-x,42-y,42-z,45-x,45-y,45-z,14-x,14-y,14-z,53-x,53-y,53-z,50-x,50-y,50-z,48-x,48-y,48-z,40-x,40-y,40-z339169.318,2.26,2,-4,2.26,2,-2,2.26,1,-4,1,2,-4,-0.33,2,-4,2.26,1,-2,-0.33,1,-4,2.26,2,0,1,1,-2,-0.33,2,-2,2.26,1,0,-0.33,1,0,1,1,0,-0.33,1,-2,1,2,0,-0.33,2,0,1,2,-2,1,1,-4
339179.296,15.17199,0.4800004,-1.501293,14.52177,0.816099,11.79563,15.31411,0.4800006,-5.209721,10.61987,0.6823676,-0.460397,-0.4596642,0.6829521,0.9069908,10.01587,0.4825097,7.579209,-0.1353525,0.4801648,-5.834442,9.359258,0.4800008,8.370808,2.133834,0.6443036,11.60332,-2.193464,0.7156442,16.07898,5.383705,0.4799988,7.998511,-0.02377519,0.4802352,10.35897,2.361903,0.5071371,9.366487,0.9142198,0.6229318,9.460298,4.19815,0.4799929,10.74966,-1.749567,0.48,9.211499,9.805247,0.7800667,13.36993,8.419592,0.5663571,-6.586687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339179.303,15.17199,0.4800005,-1.501293,14.53673,0.8201898,11.81894,15.31385,0.4800002,-5.209698,10.62416,0.6839724,-0.4738261,-0.4535103,0.6899123,0.8682091,10.01007,0.4805073,7.579175,-0.1335994,0.4800418,-5.833858,9.359383,0.4800007,8.370696,2.116494,0.6358685,11.61716,-2.205297,0.7273868,16.08902,5.383705,0.4799988,7.998511,-0.0240201,0.4803519,10.35924,2.362525,0.5064376,9.366078,0.9159645,0.6133356,9.475885,4.198294,0.4799966,10.74981,-1.749567,0.48,9.211499,9.833393,0.7632642,13.40022,8.441269,0.5709599,-6.600889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339179.362,15.17199,0.4800004,-1.501291,14.55195,0.8232141,11.84173,15.31377,0.4800001,-5.209726,10.62974,0.6843584,-0.4867041,-0.4480827,0.6943409,0.8294615,10.00925,0.4822212,7.580321,-0.1327866,0.4800168,-5.83486,9.359121,0.4800928,8.370724,2.098565,0.6262183,11.6315,-2.217029,0.7362458,16.09873,5.383705,0.4799988,7.998511,-0.02421626,0.4802551,10.35939,2.364534,0.5044156,9.365279,0.918469,0.6027402,9.491096,4.198394,0.4799997,10.74995,-1.749567,0.48,9.211499,9.861835,0.743511,13.43041,8.462249,0.5703136,-6.615662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339179.369,15.17199,0.4800004,-1.501291,14.56748,0.8252109,11.86405,15.31379,0.4800001,-5.209755,10.63656,0.6834595,-0.4988988,-0.4434862,0.6964428,0.7906952,10.00952,0.483522,7.580297,-0.132835,0.480008,-5.83623,9.359192,0.4800161,8.370702,2.080136,0.6153541,11.64625,-2.228437,0.7432373,16.10764,5.383705,0.4799988,7.998511,-0.02430511,0.480329,10.35943,2.367978,0.5010923,9.364201,0.9217651,0.5912458,9.505879,4.198439,0.4800014,10.75004,-1.749567,0.48,9.211499,9.890575,0.7208133,13.46052,8.483229,0.564867,-6.630435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339179.375,15.17199,0.4800004,-1.501291,14.58336,0.8261999,11.88597,15.31387,0.4800001,-5.209776,10.64466,0.6812951,-0.5105358,-0.439658,0.6961263,0.7518125,10.0105,0.4834396,7.580352,-0.133422,0.4800035,-5.837062,9.359349,0.4800038,8.370678,2.061099,0.6029918,11.66152,-2.239448,0.7490606,16.11551,5.383705,0.4799988,7.998511,-0.02417519,0.4801223,10.35925,2.37286,0.4964381,9.362894,0.9248593,0.57959,9.520804,4.19844,0.4800018,10.75006,-1.749567,0.48,9.211499,9.919579,0.6950921,13.4905,8.498515,0.5683944,-6.638783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339179.382,15.17199,0.4800004,-1.501291,14.59963,0.8261982,11.90754,15.31393,0.4800001,-5.209785,10.65401,0.677818,-0.5216299,-0.4365163,0.6932197,0.7128717,10.01201,0.4822394,7.580532,-0.1341102,0.4800014,-5.837345,9.359465,0.4800013,8.370666,2.041575,0.5891286,11.67717,-2.250077,0.7539972,16.12228,5.383705,0.4799988,7.998511,-0.02386426,0.4800246,10.35896,2.379158,0.4903962,9.361368,0.9265119,0.5684012,9.536416,4.198421,0.4800014,10.75005,-1.749567,0.48,9.211499,9.942206,0.6878737,13.51556,8.506695,0.5801734,-6.642188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339179.415,15.17199,0.4800004,-1.501291,14.61633,0.8252008,11.92881,15.31397,0.4800001,-5.209785,10.66467,0.6729739,-0.5322828,-0.4340307,0.6876754,0.6738403,10.01393,0.4804589,7.581118,-0.1345512,0.4800006,-5.837284,9.359515,0.4800008,8.370661,2.021466,0.5734286,11.69333,-2.260287,0.7581192,16.1279,5.383705,0.4799988,7.998511,-0.02382553,0.480184,10.35894,2.386818,0.4828902,9.359599,0.9271389,0.5582684,9.552512,4.198398,0.4800008,10.75003,-1.749567,0.48,9.211499,9.95461,0.694441,13.53214,8.512993,0.5914177,-6.644139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339179.423,15.17199,0.4800004,-1.501291,14.6335,0.8232003,11.94985,15.31397,0.4800001,-5.209776,10.67663,0.6667259,-0.5424935,-0.4321761,0.6794503,0.6347013,10.01551,0.4800942,7.581776,-0.1346585,0.4800003,-5.837094,9.359518,0.4800006,8.370661,2.000937,0.5558837,11.7098,-2.270121,0.7615445,16.13236,5.383705,0.4799988,7.998511,-0.02404554,0.4804632,10.35921,2.393044,0.4806016,9.357919,0.9277044,0.548202,9.568402,4.198398,0.4800008,10.75003,-1.749567,0.48,9.211499,9.962481,0.7103069,13.54448,8.51883,0.5997375,-6.645617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339179.432,15.17199,0.4800004,-1.501291,14.65119,0.8201678,11.97069,15.31395,0.4800001,-5.209768,10.68977,0.6590151,-0.5522115,-0.4309224,0.6684915,0.5954448,10.01631,0.4800192,7.58211,-0.1345393,0.4800002,-5.836896,9.359499,0.4800006,8.370663,1.979902,0.5361061,11.72669,-2.279661,0.7642878,16.13572,5.383705,0.4799988,7.998511,-0.02431918,0.4806024,10.35953,2.395355,0.4801213,9.356788,0.9285221,0.5377453,9.583926,4.198398,0.4800008,10.75003,-1.749567,0.48,9.211499,9.969761,0.7244695,13.55636,8.524187,0.6051821,-6.6466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339179.438,15.17199,0.4800004,-1.501291,14.66942,0.8160703,11.9914,15.31394,0.4800001,-5.209766,10.70425,0.6496758,-0.5616443,-0.429426,0.6566016,0.5557017,10.01636,0.480005,7.582116,-0.1343553,0.4800001,-5.836789,9.359479,0.4800006,8.370665,1.958486,0.5140877,11.7439,-2.288833,0.7663192,16.13792,5.383705,0.4799988,7.998511,-0.02443753,0.4805972,10.35967,2.394592,0.4800372,9.356587,0.9295368,0.5267402,9.599094,4.198398,0.4800008,10.75003,-1.749567,0.48,9.211499,9.977007,0.7348963,13.56819,8.528889,0.6083507,-6.646801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339179.446,15.17199,0.4800004,-1.501291,14.68824,0.8108547,12.01204,15.31393,0.4800001,-5.209767,10.71693,0.6455774,-0.568006,-0.4267673,0.6430401,0.5157093,10.01607,0.4800019,7.581983,-0.1342208,0.48,-5.836785,9.359468,0.4800006,8.370666,1.936809,0.4895477,11.76132,-2.297706,0.76775,16.13896,5.383705,0.4799988,7.998511,-0.02438436,0.4805757,10.35961,2.393081,0.4800161,9.356911,0.9306839,0.5151174,9.614014,4.198398,0.4800008,10.75003,-1.749567,0.48,9.211499,9.983853,0.742786,13.57969,8.532379,0.6096882,-6.645967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339179.453,15.17199,0.4800004,-1.501291,14.70768,0.804461,12.03265,15.31392,0.4800001,-5.209768,10.72411,0.6458877,-0.5713834,-0.4228274,0.6274814,0.4756097,10.01572,0.4800008,7.581832,-0.1341731,0.48,-5.836839,9.359466,0.4800006,8.370666,1.920969,0.4825893,11.77319,-2.306305,0.7685719,16.13886,5.383705,0.4799988,7.998511,-0.02422985,0.4805222,10.35944,2.391902,0.4800054,9.357442,0.931823,0.5028335,9.628755,4.198398,0.4800008,10.75003,-1.749567,0.48,9.211499,9.989992,0.7490815,13.59058,8.534705,0.6095996,-6.643962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339179.472,15.17199,0.4800004,-1.501291,14.72777,0.7968121,12.05327,15.31392,0.4800001,-5.209769,10.72771,0.6497341,-0.5719489,-0.4181726,0.6092411,0.4355712,10.01547,0.4800003,7.581738,-0.1341949,0.48,-5.836884,9.359468,0.4800006,8.370666,1.912255,0.4895172,11.77889,-2.314705,0.7687833,16.13763,5.383705,0.4799988,7.998511,-0.02404311,0.4804493,10.35922,2.39144,0.480001,9.35785,0.9328877,0.4897223,9.6434,4.198398,0.4800008,10.75003,-1.749567,0.48,9.211499,9.995272,0.7543046,13.60075,8.535869,0.6080976,-6.640778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339179.48,15.17199,0.4800004,-1.501291,14.74852,0.7878165,12.07397,15.31393,0.4800001,-5.20977,10.7297,0.653096,-0.5712531,-0.4131677,0.5876926,0.3957764,10.01536,0.4800001,7.581707,-0.1342429,0.4800001,-5.836906,9.359472,0.4800006,8.370666,1.90729,0.4996167,11.78239,-2.322843,0.7683609,16.13526,5.383705,0.4799988,7.998511,-0.023876,0.4802088,10.35902,2.3915,0.4800003,9.358047,0.9306261,0.4833733,9.653236,4.198398,0.4800008,10.75003,-1.749567,0.48,9.211499,9.999607,0.7587833,13.61013,8.536178,0.605095,-6.63651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339179.487,15.17199,0.4800004,-1.501291,14.76995,0.7773762,12.09475,15.31393,0.4800001,-5.20977,10.73071,0.6547196,-0.5698016,-0.4080092,0.5625815,0.3562916,10.01536,0.4800001,7.581717,-0.1342861,0.48,-5.836908,9.359475,0.4800007,8.370665,1.903158,0.5072575,11.78566,-2.330794,0.7673239,16.13175,5.383705,0.4799988,7.998511,-0.02481543,0.480588,10.36028,2.391753,0.4800001,9.35807,0.9261799,0.485543,9.655334,4.198398,0.4800008,10.75003,-1.749567,0.48,9.211499,10.003,0.7625943,13.61875,8.535218,0.6003729,-6.631134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339179.509,15.17199,0.4800004,-1.501291,14.79208,0.7653605,12.11568,15.31393,0.4800001,-5.209769,10.73078,0.6544865,-0.5676214,-0.4028056,0.5337595,0.3170935,10.0154,0.48,7.58174,-0.1343077,0.48,-5.836902,9.359476,0.4800006,8.370665,1.899662,0.5125404,11.78858,-2.338592,0.7656445,16.12709,5.383705,0.4799988,7.998511,-0.0264039,0.4815806,10.3613,2.391961,0.48,9.357976,0.9242892,0.487922,9.655251,4.198398,0.4800008,10.75003,-1.749567,0.48,9.211499,10.00545,0.7657586,13.62664,8.533117,0.5941882,-6.624575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339179.516,15.17199,0.4800004,-1.501291,14.81489,0.7516572,12.13676,15.31393,0.4800001,-5.209769,10.72981,0.6526265,-0.564621,-0.3976541,0.5014635,0.2784284,10.01546,0.48,7.581761,-0.1343095,0.48,-5.836893,9.359476,0.4800006,8.370665,1.897071,0.5159668,11.79089,-2.346265,0.7632967,16.12127,5.383705,0.4799988,7.998511,-0.02733324,0.4822267,10.36134,2.392032,0.4799998,9.357851,0.9233404,0.4893563,9.654673,4.198398,0.4800008,10.75003,-1.749567,0.48,9.211499,10.00699,0.7682483,13.63385,8.529737,0.5864395,-6.616989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339179.53,15.17199,0.4800004,-1.501291,14.83838,0.7360861,12.15803,15.31393,0.4800001,-5.209769,10.7277,0.6493303,-0.5607235,-0.3927096,0.4657285,0.2403182,10.01549,0.48,7.581772,-0.1343009,0.48,-5.836886,9.359475,0.4800006,8.370665,1.895549,0.5179228,11.79239,-2.353791,0.7602546,16.11432,5.383705,0.4799988,7.998511,-0.02780495,0.4829451,10.361,2.391997,0.4799998,9.357776,0.9227303,0.4890739,9.653847,4.198398,0.4800008,10.75003,-1.749567,0.48,9.211499,10.00758,0.7701285,13.64032,8.525535,0.577041,-6.608244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339179.547,15.17199,0.4800004,-1.501291,14.8625,0.7185295,12.17947,15.31393,0.4800001,-5.209769,10.72441,0.6446804,-0.5558873,-0.3914691,0.4773891,0.2233557,10.0155,0.48,7.581773,-0.1343009,0.48,-5.836886,9.359474,0.4800006,8.370665,1.89511,0.5185755,11.79297,-2.361284,0.7564532,16.10616,5.383705,0.4799988,7.998511,-0.02782921,0.4828818,10.36047,2.39193,0.4799998,9.357763,0.9224018,0.4880764,9.652761,4.198398,0.4800008,10.75003,-1.749567,0.48,9.211499,10.00721,0.7714834,13.6461,8.520399,0.5657699,-6.59851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339179.567,15.17199,0.4800004,-1.501291,14.88724,0.6987457,12.20112,15.31393,0.4800001,-5.209769,10.72048,0.6397915,-0.5498391,-0.3939516,0.4972737,0.2210199,10.0155,0.48,7.581773,-0.1343009,0.48,-5.836886,9.359474,0.4800006,8.370665,1.895743,0.5179688,11.7926,-2.368718,0.7519022,16.0968,5.383705,0.4799988,7.998511,-0.02756732,0.482701,10.36012,2.391884,0.4799998,9.357782,0.9223294,0.4865201,9.651013,4.198398,0.4800008,10.75003,-1.749567,0.48,9.211499,10.00594,0.7723074,13.65114,8.514469,0.5524044,-6.587942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339179.649,15.17199,0.4800004,-1.501291,14.91035,0.6884675,12.22065,15.31393,0.4800001,-5.209769,10.71727,0.6361344,-0.5422832,-0.3947178,0.5119638,0.2180049,10.0155,0.48,7.581773,-0.1343009,0.48,-5.836886,9.359474,0.4800006,8.370665,1.897445,0.5161068,11.79126,-2.376114,0.7465353,16.08624,5.383705,0.4799988,7.998511,-0.02704752,0.4822099,10.35981,2.391871,0.4799998,9.357806,0.9223902,0.4845265,9.648906,4.198398,0.4800008,10.75003,-1.749567,0.48,9.211499,10.00366,0.7725912,13.65557,8.507809,0.5367972,-6.5766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339179.673,15.17199,0.4800004,-1.501291,14.92725,0.6898961,12.23536,15.31393,0.4800001,-5.209769,10.71621,0.633355,-0.5340136,-0.3947533,0.520497,0.2139629,10.0155,0.48,7.581773,-0.1343009,0.48,-5.836886,9.359474,0.4800006,8.370665,1.900218,0.5129735,11.78897,-2.38346,0.7402804,16.07452,5.383705,0.4799988,7.998511,-0.02623986,0.481461,10.35954,2.391881,0.4799998,9.357825,0.9225433,0.4821371,9.646385,4.198398,0.4800008,10.75003,-1.749567,0.48,9.211499,10.00042,0.7723352,13.65937,8.500453,0.5189173,-6.564519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339179.68,15.17199,0.4800004,-1.501291,14.9383,0.7027424,12.24521,15.31393,0.4800001,-5.209769,10.71712,0.630049,-0.524879,-0.3942299,0.5255313,0.2099887,10.0155,0.48,7.581773,-0.1343009,0.48,-5.836886,9.359474,0.4800006,8.370665,1.904067,0.5085366,11.78575,-2.390841,0.7329987,16.06157,5.383705,0.4799988,7.998511,-0.02530666,0.4805849,10.35922,2.391897,0.4799998,9.357835,0.922835,0.4804294,9.644084,4.198398,0.4800008,10.75003,-1.749567,0.48,9.211499,9.996215,0.7715325,13.66254,8.493655,0.4999085,-6.550513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339179.687,15.17199,0.4800004,-1.501291,14.94783,0.71581,12.25387,15.31393,0.4800001,-5.209769,10.71934,0.6261433,-0.515314,-0.3936169,0.528331,0.206892,10.0155,0.48,7.581773,-0.1343009,0.48,-5.836886,9.359474,0.4800006,8.370665,1.908993,0.5027487,11.78162,-2.398244,0.7246923,16.04739,5.383705,0.4799988,7.998511,-0.02455786,0.4801245,10.35889,2.391908,0.4799998,9.357834,0.9232488,0.4800799,9.642799,4.198398,0.4800008,10.75003,-1.749567,0.48,9.211499,9.99107,0.7701575,13.6651,8.489665,0.4825312,-6.53422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339179.693,15.17199,0.4800004,-1.501291,14.957,0.7263055,12.26223,15.31393,0.4800001,-5.209769,10.72239,0.6212939,-0.5050552,-0.3930888,0.5297976,0.2051466,10.0155,0.48,7.581773,-0.1343009,0.48,-5.836886,9.359474,0.4800006,8.370665,1.914945,0.4955483,11.77661,-2.405672,0.7152439,16.03205,5.383705,0.4799988,7.998511,-0.0240893,0.4801211,10.35883,2.391912,0.4799998,9.357827,0.9235894,0.4800172,9.642572,4.198398,0.4800008,10.75003,-1.749567,0.48,9.211499,9.984901,0.7681749,13.66706,8.488863,0.4807369,-6.522497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339179.715,15.17199,0.4800004,-1.501291,14.96575,0.7342324,12.27025,15.31393,0.4800001,-5.209769,10.72583,0.615642,-0.493875,-0.3927675,0.5300772,0.2048026,10.0155,0.48,7.581773,-0.1343009,0.48,-5.836886,9.359474,0.4800006,8.370665,1.921964,0.4868221,11.77076,-2.413169,0.7044939,16.01549,5.383705,0.4799988,7.998511,-0.02396767,0.4800972,10.35901,2.391912,0.4799998,9.357827,0.9238641,0.4800131,9.642905,4.198398,0.4800008,10.75003,-1.749567,0.48,9.211499,9.977736,0.7656255,13.6684,8.489362,0.4834757,-6.518253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339179.722,15.17199,0.4800004,-1.501291,14.97376,0.7404888,12.2777,15.31393,0.4800001,-5.209769,10.72923,0.6092323,-0.4814443,-0.3927124,0.5291762,0.2058646,10.0155,0.48,7.581773,-0.1343009,0.48,-5.836886,9.359474,0.4800006,8.370665,1.928264,0.4814337,11.76532,-2.42073,0.6923733,15.99777,5.383705,0.4799988,7.998511,-0.02405004,0.4800945,10.35925,2.391912,0.4799998,9.357827,0.9238223,0.4800106,9.643288,4.198398,0.4800008,10.75003,-1.749567,0.48,9.211499,9.969526,0.7624441,13.66918,8.491508,0.4872988,-6.516483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339179.738,15.17199,0.4800004,-1.501291,14.98085,0.7456484,12.28443,15.31393,0.4800001,-5.209769,10.73245,0.6021412,-0.4679522,-0.3929299,0.5271004,0.2083405,10.0155,0.48,7.581773,-0.1343009,0.48,-5.836886,9.359474,0.4800006,8.370665,1.9319,0.4802916,11.76238,-2.428375,0.6787198,15.9789,5.383705,0.4799988,7.998511,-0.02419391,0.4800878,10.35944,2.391912,0.4799998,9.357827,0.9236684,0.4800097,9.643506,4.198398,0.4800008,10.75003,-1.749567,0.48,9.211499,9.960279,0.7585988,13.66937,8.49332,0.4889855,-6.51614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339179.755,15.17199,0.4800004,-1.501291,14.98695,0.7499856,12.2904,15.31393,0.4800001,-5.209769,10.73557,0.593995,-0.453413,-0.3933975,0.5238326,0.2122279,10.0155,0.48,7.581773,-0.1343009,0.48,-5.836886,9.359474,0.4800006,8.370665,1.932517,0.4800448,11.76202,-2.436111,0.6634016,15.95891,5.383705,0.4799988,7.998511,-0.02431378,0.4800809,10.35952,2.391912,0.4799998,9.357827,0.9235343,0.4800077,9.643571,4.198398,0.4800008,10.75003,-1.749567,0.48,9.211499,9.950012,0.7540795,13.66899,8.494365,0.4889253,-6.516973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339179.772,15.17199,0.4800004,-1.501291,14.99206,0.7535946,12.2956,15.31393,0.4800001,-5.209769,10.73867,0.584739,-0.4377206,-0.3940826,0.519334,0.2175167,10.0155,0.48,7.581773,-0.1343009,0.48,-5.836886,9.359474,0.4800006,8.370665,1.931605,0.4799872,11.76283,-2.443937,0.6462636,15.93788,5.383705,0.4799988,7.998511,-0.02436362,0.4800847,10.3595,2.391912,0.4799998,9.357827,0.9234832,0.4800062,9.643544,4.198398,0.4800008,10.75003,-1.749567,0.48,9.211499,9.938658,0.7487222,13.66806,8.494712,0.4872175,-6.519067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339179.788,15.17199,0.4800004,-1.501291,14.99618,0.7565285,12.30004,15.31393,0.4800001,-5.209769,10.74185,0.5743611,-0.4210169,-0.3949552,0.513551,0.2241921,10.0155,0.48,7.581773,-0.1343009,0.48,-5.836886,9.359474,0.4800006,8.370665,1.930095,0.4799952,11.76381,-2.451865,0.627108,15.91584,5.383705,0.4799988,7.998511,-0.0243506,0.4800961,10.35944,2.391912,0.4799998,9.357827,0.923502,0.4800055,9.643493,4.198398,0.4800008,10.75003,-1.749567,0.48,9.211499,9.926229,0.7425341,13.66657,8.494537,0.4839696,-6.522499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339179.822,15.17199,0.4800004,-1.501291,14.99937,0.7588192,12.30373,15.31393,0.4800001,-5.209769,10.74516,0.5626035,-0.4032412,-0.3958521,0.5064183,0.2321836,10.0155,0.48,7.581773,-0.1343009,0.48,-5.836886,9.359474,0.4800006,8.370665,1.928758,0.4800021,11.76456,-2.459871,0.6057957,15.89295,5.383705,0.4799988,7.998511,-0.02430801,0.4801095,10.3594,2.391912,0.4799998,9.357827,0.9235491,0.4800055,9.643454,4.198398,0.4800008,10.75003,-1.749567,0.48,9.211499,9.912719,0.7354248,13.66455,8.493938,0.4808325,-6.526647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339179.838,15.17199,0.4800004,-1.501291,15.00159,0.7604393,12.30668,15.31393,0.4800001,-5.209769,10.74868,0.5494255,-0.384564,-0.396926,0.497809,0.2415236,10.0155,0.48,7.581773,-0.1343009,0.48,-5.836886,9.359474,0.4800006,8.370665,1.927995,0.4800015,11.76496,-2.46797,0.5820597,15.86925,5.383705,0.4799988,7.998511,-0.02427309,0.480101,10.35938,2.391912,0.4799998,9.357827,0.9235899,0.4800059,9.643438,4.198398,0.4800008,10.75003,-1.749567,0.48,9.211499,9.898109,0.7273704,13.66197,8.493005,0.4801827,-6.529894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339179.856,15.17199,0.4800004,-1.501291,15.00277,0.7614422,12.30888,15.31393,0.4800001,-5.209769,10.7524,0.5345398,-0.3648996,-0.3981503,0.4876746,0.2521716,10.0155,0.48,7.581773,-0.1343009,0.48,-5.836886,9.359474,0.4800006,8.370665,1.927824,0.4799999,11.76506,-2.476109,0.5557874,15.84499,5.383705,0.4799988,7.998511,-0.0242568,0.4801001,10.35938,2.391912,0.4799998,9.357827,0.9236084,0.4800063,9.643439,4.198398,0.4800008,10.75003,-1.749567,0.48,9.211499,9.882409,0.718174,13.65888,8.492191,0.4800563,-6.530996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339179.873,15.17199,0.4800004,-1.501291,15.00295,0.7619109,12.31034,15.31393,0.4800001,-5.209769,10.75633,0.5179124,-0.3444795,-0.399173,0.481615,0.2617269,10.0155,0.48,7.581773,-0.1343009,0.48,-5.836886,9.359474,0.4800006,8.370665,1.928003,0.4799998,11.76498,-2.484308,0.5266379,15.82022,5.383705,0.4799988,7.998511,-0.02425883,0.4800975,10.35939,2.391912,0.4799998,9.357827,0.9236062,0.4800065,9.643447,4.198398,0.4800008,10.75003,-1.749567,0.48,9.211499,9.86563,0.7077457,13.65528,8.491781,0.4800264,-6.530538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339179.889,15.17199,0.4800004,-1.501291,15.00214,0.7618159,12.31106,15.31393,0.4800001,-5.209769,10.76045,0.4992033,-0.3232111,-0.3995648,0.4803231,0.2670711,10.0155,0.48,7.581773,-0.1343009,0.48,-5.836886,9.359474,0.4800006,8.370665,1.928281,0.48,11.76484,-2.492519,0.4945447,15.79515,5.383705,0.4799988,7.998511,-0.02426992,0.4800936,10.3594,2.391912,0.4799998,9.357827,0.9235942,0.4800065,9.643454,4.198398,0.4800008,10.75003,-1.749567,0.48,9.211499,9.847739,0.6960382,13.65117,8.491912,0.4800095,-6.529598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339179.922,15.17199,0.4800004,-1.501291,15.00034,0.7611415,12.31105,15.31393,0.4800001,-5.209769,10.76474,0.4783813,-0.3014138,-0.3998106,0.4806371,0.2674977,10.0155,0.48,7.581773,-0.1343009,0.48,-5.836886,9.359474,0.4800006,8.370665,1.928507,0.4800001,11.76473,-2.491509,0.4711948,15.76978,5.383705,0.4799988,7.998511,-0.02428098,0.4800907,10.3594,2.391912,0.4799998,9.357827,0.9235827,0.4800065,9.643456,4.198398,0.4800008,10.75003,-1.749567,0.48,9.211499,9.82892,0.6828568,13.64663,8.49239,0.4799996,-6.528862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339179.938,15.17199,0.4800004,-1.501291,14.99756,0.7598745,12.3103,15.31393,0.4800001,-5.209769,10.76722,0.4796775,-0.2893183,-0.3997917,0.4804653,0.2659639,10.0155,0.48,7.581773,-0.1343009,0.48,-5.836886,9.359474,0.4800006,8.370665,1.928625,0.48,11.76469,-2.486132,0.4785862,15.75822,5.383705,0.4799988,7.998511,-0.02428722,0.4800893,10.3594,2.391912,0.4799998,9.357827,0.9235766,0.4800064,9.643457,4.198398,0.4800008,10.75003,-1.749567,0.48,9.211499,9.81074,0.6760511,13.64458,8.492893,0.479997,-6.528553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
